"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-05",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-11",,,"    6",",,N","11.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-14",,,,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-15",,,,,,,,,"8.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-16",,,,,,,,,"5.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-17",,,,,,,,,"3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-18",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2025-06-19",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2025-06-08",,,,,,,,,"3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2025-06-09",,,,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2025-06-10",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2025-06-11",,,,,,,,,"10.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2025-06-14",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2025-06-15",,,,,,,,,"3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2025-06-17",,,,,,,,,"4.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2025-06-18",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2025-06-19",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-01","5.9",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","10.0",",,W",,,"  280",",,W","  290",",,W",,,,,"10.7",",,W","18.3",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-02","2.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","10.0",",,W",,,"  260",",,W","  260",",,W",,,,,"7.6",",,W","11.2",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-03","2.9",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","13.3",",,W",,,"  160",",,W","  170",",,W",,,,,"6.3",",,W","8.9",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-04","2.9",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","15.6",",,W",,,"  220",",,W","  250",",,W",,,,,"7.2",",,W","12.1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-05","4.4",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","20.0",",,W",,,"  230",",,W","  160",",,W",,,,,"7.6",",,W","10.7",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-06","3.0",",,W",,,,,,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","21.1",",,W",,,"  250",",,W","  260",",,W",,,,,"12.5",",,W","18.8",",,W",,,,,"    1",",,W",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-07","3.3",",,W",,,,,,,"14.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","20.0",",,W",,,"  350",",,W","  280",",,W",,,,,"8.9",",,W","15.7",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-08","4.2",",,W",,,,,,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","18.3",",,W",,,"  110",",,W","  130",",,W",,,,,"7.6",",,W","13.0",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-09","2.6",",,W",,,,,,,"1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","16.7",",,W",,,"   90",",,W","   90",",,W",,,,,"6.7",",,W","10.3",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-10","2.5",",,W",,,,,,,"8.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","17.8",",,W",,,"  230",",,W","  200",",,W",,,,,"6.7",",,W","9.4",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-11","3.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","18.3",",,W",,,"  240",",,W","  240",",,W",,,,,"9.8",",,W","13.0",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-12","4.7",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.3",",,W","20.6",",,W",,,"  270",",,W","  240",",,W",,,,,"8.9",",,W","13.9",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-13","3.1",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","20.6",",,W",,,"  350",",,W","  160",",,W",,,,,"6.3",",,W","8.5",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-14","4.3",",,W",,,,,,,"7.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","16.1",",,W",,,"   30",",,W","   20",",,W",,,,,"7.6",",,W","9.8",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-15","2.3",",,W",,,,,,,"4.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","15.0",",,W",,,"   50",",,W","   50",",,W",,,,,"5.4",",,W","6.7",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-16","2.6",",,W",,,,,,,"3.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","16.7",",,W",,,"  100",",,W","  110",",,W",,,,,"4.5",",,W","7.2",",,W","    1",",,W",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-17","1.9",",,W",,,,,,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","17.2",",,W",,,"  130",",,W","  120",",,W",,,,,"3.6",",,W","5.8",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-18","1.3",",,W",,,,,,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","18.9",",,W",,,"  160",",,W","  150",",,W",,,,,"5.4",",,W","8.1",",,W","    1",",,W",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2025-06-19","4.5",",,W",,,,,,,"11.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.9",",,W","21.7",",,W",,,"  290",",,W","  350",",,W",,,,,"15.7",",,W","27.3",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-01","4.1",",,W",,,,," 1031",",,W","0.0",",,W",,,,,"14.1","H,,2","19.4",",,W","8.9",",,W",,,"  340",",,W","  290",",,W",,,,,"8.1",",,W","12.5",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-02","1.6",",,W",,,,," 1312",",,W","0.0","T,,W",,,,,"16.6","H,,2","23.3",",,W","9.4",",,W",,,"  240",",,W","  140",",,W",,,,,"6.7",",,W","9.8",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-03","2.2",",,W",,,,," 1635",",,W","0.0",",,W",,,,,"19.6","H,,2","27.8",",,W","11.1",",,W",,,"  210",",,W","  190",",,W",,,,,"6.3",",,W","10.7",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-04","2.6",",,W",,,,," 1727",",,W","0.0",",,W",,,,,"21.9","H,,2","31.7",",,W","13.3",",,W",,,"  140",",,W","  130",",,W",,,,,"8.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-05","3.5",",,W",,,,," 1533",",,W","0.0","T,,W",,,,,"25.7","H,,2","33.9",",,W","19.4",",,W",,,"  200",",,W","  190",",,W",,,,,"7.2",",,W","14.3",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-06","2.6",",,W",,,,," 1501",",,W","0.0","T,,W",,,,,"26.5","H,,2","34.4",",,W","21.1",",,W",,,"  150",",,W","  160",",,W",,,,,"7.2",",,W","13.0",",,W",,,,,"    1",",,W",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-07","1.9",",,W",,,,," 1715",",,W","2.5",",,W",,,,,"23.8","H,,2","27.2",",,W","19.4",",,W",,,"  350",",,W","  340",",,W",,,,,"8.1",",,W","13.0",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-08","3.4",",,W",,,,," 1937",",,W","0.3",",,W",,,,,"21.0","H,,2","25.0",",,W","17.2",",,W",,,"  110",",,W","  100",",,W",,,,,"7.2",",,W","10.3",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-09","2.6",",,W",,,,," 0009",",,W","0.8",",,W",,,,,"17.6","H,,2","18.3",",,W","16.1",",,W",,,"  120",",,W","  110",",,W",,,,,"6.3",",,W","9.4",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-10","2.0",",,W",,,,," 1628",",,W","29.0",",,W",,,,,"18.9","H,,2","26.1",",,W","16.7",",,W",,,"  270",",,W","  140",",,W",,,,,"7.2",",,W","11.2",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-11","3.0",",,W",,,,," 1303",",,W","0.0",",,W",,,,,"22.8","H,,2","30.6",",,W","16.1",",,W",,,"  220",",,W","  260",",,W",,,,,"8.1",",,W","12.1",",,W","    1",",,W",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-12","3.3",",,W",,,,," 1544",",,W","0.0",",,W",,,,,"25.4","H,,2","32.2",",,W","18.3",",,W",,,"  250",",,W","  270",",,W",,,,,"7.6",",,W","11.6",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-13","2.6",",,W",,,,," 1804",",,W","0.0",",,W",,,,,"24.0","H,,2","27.2",",,W","20.6",",,W",,,"  150",",,W","  140",",,W",,,,,"5.8",",,W","11.6",",,W",,,,,"    1",",,W",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-14","3.0",",,W",,,,," 1900",",,W","3.8",",,W",,,,,"18.6","H,,2","20.6",",,W","15.6",",,W",,,"   50",",,W","  100",",,W",,,,,"6.3",",,W","8.9",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-15","1.8",",,W",,,,," 1240",",,W","0.5",",,W",,,,,"16.2","H,,2","18.3",",,W","14.4",",,W",,,"  100",",,W","   90",",,W",,,,,"4.0",",,W","5.8",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-16","2.4",",,W",,,,," 1038",",,W","3.8",",,W",,,,,"17.6","H,,2","20.6",",,W","16.7",",,W",,,"  110",",,W","   70",",,W",,,,,"4.5",",,W","7.2",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-17","1.7",",,W",,,,," 1410",",,W","0.5",",,W",,,,,"18.1","H,,2","23.3",",,W","16.7",",,W",,,"  180",",,W","  160",",,W",,,,,"4.5",",,W","9.8",",,W","    1",",,W",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-18","1.7",",,W",,,,," 1616",",,W","2.5",",,W",,,,,"22.2","H,,2","30.0",",,W","18.9",",,W",,,"  170",",,W","  140",",,W",,,,,"4.5",",,W","9.8",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","0.8","2025-06-19","3.8",",,W",,,,," 1832",",,W","5.1",",,W",,,,,"25.7","H,,2","32.8",",,W","21.1",",,W",,,"  210",",,W","  210",",,W",,,,,"11.2",",,W","14.8",",,W",,,"    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-01","5.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","11.1",",,W",,,"  330",",,W","  310",",,W",,,,,"9.8",",,W","13.4",",,W",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-02","2.8",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","13.9",",,W",,,"  190",",,W","  190",",,W",,,,,"8.1",",,W","10.7",",,W",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-03","3.1",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","14.4",",,W",,,"  190",",,W","  200",",,W",,,,,"7.2",",,W","10.3",",,W",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-04","3.6",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","17.2",",,W",,,"  170",",,W","  170",",,W",,,,,"8.1",",,W","11.6",",,W",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-05","4.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","21.7",",,W",,,"  150",",,W","  140",",,W",,,,,"6.7",",,W","10.3",",,W",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-06","3.6",",,W",,,,,,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","22.2",",,W",,,"  170",",,W","  160",",,W",,,,,"7.6",",,W","10.7",",,W",,,,,"    1",",,W",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-07","3.2",",,W",,,,,,,"7.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","18.9",",,W",,,"  360",",,W","  360",",,W",,,,,"8.1",",,W","11.2",",,W","    1",",,W",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-08","4.6",",,W",,,,,,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","17.2",",,W",,,"  100",",,W","  120",",,W",,,,,"8.9",",,W","11.6",",,W",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-09","4.5",",,W",,,,,,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","16.1",",,W",,,"   50",",,W","   60",",,W",,,,,"7.2",",,W","13.4",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-10","3.4",",,W",,,,,,,"15.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","16.1",",,W",,,"   90",",,W","   60",",,W",,,,,"6.7",",,W","11.2",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-11","3.5",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","18.3",",,W",,,"  270",",,W","  280",",,W",,,,,"8.1",",,W","11.6",",,W",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-12","4.3",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","22.2",",,W",,,"  250",",,W","  240",",,W",,,,,"7.2",",,W","11.2",",,W",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-13","4.0",",,W",,,,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","19.4",",,W",,,"   40",",,W","   50",",,W",,,,,"6.7",",,W","13.9",",,W",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-14","6.4",",,W",,,,,,,"3.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","15.0",",,W",,,"   50",",,W","   60",",,W",,,,,"10.3",",,W","15.7",",,W","    1",",,W",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-15","3.8",",,W",,,,,,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","15.0",",,W",,,"   60",",,W","   80",",,W",,,,,"6.7",",,W","8.9",",,W",,,,,,,,,"    1",",,W",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-16","4.9",",,W",,,,,,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","15.6",",,W",,,"   50",",,W","   60",",,W",,,,,"7.6",",,W","13.0",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-17","3.0",",,W",,,,,,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","16.7",",,W",,,"   60",",,W","   70",",,W",,,,,"4.5",",,W","6.3",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-18","2.7",",,W",,,,,,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","17.8",",,W",,,"  200",",,W","  110",",,W",,,,,"7.2",",,W","10.3",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2025-06-19","3.9",",,W",,,,,,,"28.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","20.6",",,W",,,"  330",",,W","  330",",,W",,,,,"13.9",",,W","22.4",",,W",,,,,"    1",",,W",,,"    1",",,W",,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-06",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-07",,,,,,,,,"3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-08",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-09",,,,,,,,,"1.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-10",,,,,,,,,"20.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-11",,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-14",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
