"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"US1OHHM0075","CLEVES 0.7 NNE, OH US","39.1715","-84.7446","203.3","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0075","CLEVES 0.7 NNE, OH US","39.1715","-84.7446","203.3","2025-06-14",,,,,,,,,"5.6",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0075","CLEVES 0.7 NNE, OH US","39.1715","-84.7446","203.3","2025-06-15",,,,,,,,,"2.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0075","CLEVES 0.7 NNE, OH US","39.1715","-84.7446","203.3","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0075","CLEVES 0.7 NNE, OH US","39.1715","-84.7446","203.3","2025-06-17",,,,,,,,,"0.5",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0075","CLEVES 0.7 NNE, OH US","39.1715","-84.7446","203.3","2025-06-18",,,,,,,,,"2.5",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-06",,,,,,,,,"3.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-07",,,,,,,,,"6.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-09",,,"    2",",,N","10.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-10",,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-14",,,,,,,,,"8.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-15",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-17",,,,,,,,,"2.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHBT0037","BECKETT RIDGE 3.3 ESE, OH US","39.326599","-84.3797077","260.0","2025-06-18",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-01",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-02",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-06",,,,,,,,,"3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-07",,,,,,,,,"27.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-08",,,,,,,,,"11.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-09",,,,,,,,,"8.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-10",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-14",,,,,,,,,"5.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-15",,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-16",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-17",,,,,,,,,"11.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0094","SILVERTON 0.2 NE, OH US","39.1912","-84.3982","251.2","2025-06-18",,,,,,,,,"3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-06",,,,,,,,,"10.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-07",,,,,,,,,"42.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-08",,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-09",,,,,,,,,"8.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-10",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-14",,,,,,,,,"4.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-15",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-16",,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-17",,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHCM0032","MOUNT CARMEL 0.5 WNW, OH US","39.1002973","-84.3066885","262.1","2025-06-18",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-01","1.3",",,W",,,,,,,"0.0",",,W",,,,,,,"22.2",",,W","5.0",",,W",,,"  330",",,W","   10",",,W",,,,,"5.8",",,W","7.6",",,W",,,,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-02","0.5",",,W",,,,,,,"0.0",",,W",,,,,,,"26.7",",,W","5.6",",,W",,,"  350",",,W","  300",",,W",,,,,"4.0",",,W","6.3",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-03","0.9",",,W",,,,,,,"0.0",",,W",,,,,,,"31.1",",,W","10.0",",,W",,,"  200",",,W","  190",",,W",,,,,"4.0",",,W","8.1",",,W",,,,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-04","1.0",",,W",,,,,,,"0.0",",,W",,,,,,,"30.0",",,W","18.3",",,W",,,"  200",",,W","  230",",,W",,,,,"4.5",",,W","10.3",",,W",,,,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-05","0.3",",,W",,,,,,,"6.9",",,W",,,,,,,"26.7",",,W","17.2",",,W",,,"  300",",,W","  270",",,W",,,,,"6.3",",,W","10.3",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-06","0.8",",,W",,,,,,,"17.3",",,W",,,,,,,"28.3",",,W","18.9",",,W",,,"  290",",,W","  240",",,W",,,,,"5.4",",,W","9.4",",,W","    1",",,W","    1",",,W","    1",",,W",,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-07","0.9",",,W",,,,,,,"1.3",",,W",,,,,,,"25.0",",,W","19.4",",,W",,,"   50",",,W","  150",",,W",,,,,"3.1",",,W","11.6",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-08","1.2",",,W",,,,,,,"10.2",",,W",,,,,,,"25.6",",,W","16.7",",,W",,,"  290",",,W","  300",",,W",,,,,"7.2",",,W","11.6",",,W","    1",",,W",,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-09","0.9",",,W",,,,,,,"1.5",",,W",,,,,,,"23.9",",,W","15.0",",,W",,,"  170",",,W","  190",",,W",,,,,"4.0",",,W","9.8",",,W","    1",",,W",,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-10","0.9",",,W",,,,,,,"0.0",",,W",,,,,,,"24.4",",,W","12.8",",,W",,,"  300",",,W","  290",",,W",,,,,"6.3",",,W","9.8",",,W","    1",",,W",,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-11","0.5",",,W",,,,,,,"0.0",",,W",,,,,,,"28.3",",,W","11.1",",,W",,,"  290",",,W","  180",",,W",,,,,"3.6",",,W","6.3",",,W","    1",",,W",,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-12","0.3",",,W",,,,,,,"0.0",",,W",,,,,,,"29.4",",,W","13.9",",,W",,,"  300",",,W","  270",",,W",,,,,"3.1",",,W","4.5",",,W","    1",",,W",,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-13","0.6",",,W",,,,,,,"21.8",",,W",,,,,,,"27.8",",,W","18.9",",,W",,,"  300",",,W","  290",",,W",,,,,"5.4",",,W","6.3",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-14","0.9",",,W",,,,,,,"5.3",",,W",,,,,,,"28.9",",,W","21.1",",,W",,,"   50",",,W","  190",",,W",,,,,"3.6",",,W","5.8",",,W","    1",",,W",,,"    1",",,W",,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-15","2.2",",,W",,,,,,,"0.0","T,,W",,,,,,,"27.8",",,W","20.6",",,W",,,"   20",",,W","   20",",,W",,,,,"5.8",",,W","7.6",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-16","0.3",",,W",,,,,,,"0.0","T,,W",,,,,,,"28.3",",,W","18.3",",,W",,,"  350",",,W","  360",",,W",,,,,"3.6",",,W","4.9",",,W","    1",",,W",,,,,,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-17","0.3",",,W",,,,,,,"12.4",",,W",,,,,,,"26.1",",,W","21.1",",,W",,,"  200",",,W","  200",",,W",,,,,"3.1",",,W","7.2",",,W","    1",",,W",,,"    1",",,W",,,,
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2025-06-18","0.9",",,W",,,,,,,"16.3",",,W",,,,,,,"31.1",",,W","19.4",",,W",,,"  250",",,W","  240",",,W",,,,,"6.3",",,W","15.2",",,W","    1",",,W","    1",",,W","    1",",,W",,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-01",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-06",,,,,,,,,"5.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-07",,,,,,,,,"41.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-08",,,,,,,,,"4.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-09",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-10",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-14",,,,,,,,,"6.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-15",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-17",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0092","SHERWOOD 1.2 W, OH US","39.084208","-84.38374","227.7","2025-06-18",,,,,,,,,"1.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-06",,,,,,,,,"3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-07",,,,,,,,,"41.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-08",,,,,,,,,"18.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-09",,,,,,,,,"8.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-10",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-14",,,,,,,,,"4.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-15",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-17",,,,,,,,,"19.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0071","CINCINNATI 3.0 ENE, OH US","39.149955","-84.451206","198.1","2025-06-18",,,,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-06",,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-07",,,,,,,,,"4.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-08",,,,,,,,,"10.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-09",,,,,,,,,"3.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
