"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-02",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-03",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-07",,,"    4",",,N","22.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-08",,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-09",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-10",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-11",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-12",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-13",,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-14",,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-15",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-16",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-17",,,,,,,"11.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-21",,,"    4",",,N","0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-22",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-23",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-24",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-25",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-26",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-27",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-28",,,,,,,"27.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0184","HERMITAGE 4.6 WSW, TN US","36.174203","-86.700559","162.5","2026-04-29",,,,,,,"14.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0187","BRENTWOOD 3.6 NE, TN US","36.02994","-86.73907","229.8","2026-04-07",,,"    4",",,N","147.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0187","BRENTWOOD 3.6 NE, TN US","36.02994","-86.73907","229.8","2026-04-14",,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0187","BRENTWOOD 3.6 NE, TN US","36.02994","-86.73907","229.8","2026-04-17",,,,,,,"9.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0187","BRENTWOOD 3.6 NE, TN US","36.02994","-86.73907","229.8","2026-04-19",,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0187","BRENTWOOD 3.6 NE, TN US","36.02994","-86.73907","229.8","2026-04-28",,,,,,,"10.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNDV0187","BRENTWOOD 3.6 NE, TN US","36.02994","-86.73907","229.8","2026-04-29",,,,,,,"5.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-01",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-02",,,,,,,"1.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-03",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-04",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-05",,,,,,,"22.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-06",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-07",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-08",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-09",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-10",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-11",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-12",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-13",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-14",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-15",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-16",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-17",,,,,,,"13.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-18",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-19",,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-20",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-21",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-22",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-23",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-24",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-25",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-26",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-27",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-28",,,,,,,"11.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-29",,,,,,,"14.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNRD0001","MURFREESBORO 5.5 NNW, TN US","35.92469","-86.43666","167.9","2026-04-30",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNMT0039","CLARKSVILLE 11.6 SE, TN US","36.437313","-87.206432","185.0","2026-04-17",,,,,,,"11.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNMT0039","CLARKSVILLE 11.6 SE, TN US","36.437313","-87.206432","185.0","2026-04-18",,,,,,,"4.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNMT0039","CLARKSVILLE 11.6 SE, TN US","36.437313","-87.206432","185.0","2026-04-27",,,"    9",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1TNMT0039","CLARKSVILLE 11.6 SE, TN US","36.437313","-87.206432","185.0","2026-04-28",,,,,,,"37.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNMT0039","CLARKSVILLE 11.6 SE, TN US","36.437313","-87.206432","185.0","2026-04-29",,,,,,,"19.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-01","4.3",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"28.3",",,1","18.3",",,1",,,"  180",",,1","  210",",,1",,,,,"8.0",",,1","11.6",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-02","5.9",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"28.9",",,1","17.8",",,1",,,"  170",",,1","  180",",,1",,,,,"11.6",",,1","19.2",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-03","4.5",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"30.6",",,1","19.4",",,1",,,"  190",",,1","  170",",,1",,,,,"9.8",",,1","13.4",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-04","4.7",",,1",,,,,"20.6",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"27.2",",,1","13.3",",,1",,,"  190",",,1","  190",",,1",,,,,"11.2",",,1","18.3",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-05","4.4",",,1",,,,,"1.3",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"17.8",",,1","7.8",",,1",,,"  350",",,1","  360",",,1",,,,,"7.2",",,1","16.1",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-06","2.8",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"21.1",",,1","5.0",",,1",,,"  360",",,1","  330",",,1",,,,,"7.2",",,1","9.8",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-07","3.8",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"20.0",",,1","7.2",",,1",,,"   30",",,1","   60",",,1",,,,,"7.6",",,1","10.7",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-08","3.4",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"25.0",",,1","7.8",",,1",,,"  180",",,1","  170",",,1",,,,,"6.7",",,1","9.8",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-09","3.2",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"25.0",",,1","12.2",",,1",,,"  180",",,1","  200",",,1",,,,,"7.2",",,1","9.8",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-10","2.5",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"26.7",",,1","10.6",",,1",,,"  200",",,1","  200",",,1",,,,,"7.6",",,1","10.7",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-11","1.3",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"28.9",",,1","13.9",",,1",,,"  320",",,1","  360",",,1",,,,,"5.8",",,1","7.6",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-12","4.0",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"29.4",",,1","11.7",",,1",,,"  190",",,1","  200",",,1",,,,,"10.3",",,1","17.0",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-13","4.0",",,1",,,,,"0.5",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"26.1",",,1","18.9",",,1",,,"  200",",,1","  200",",,1",,,,,"9.4",",,1","11.6",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-14","3.7",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"28.9",",,1","17.2",",,1",,,"  200",",,1","  200",",,1",,,,,"8.9",",,1","13.4",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-15","4.1",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"30.6",",,1","17.2",",,1",,,"  170",",,1","  180",",,1",,,,,"8.9",",,1","14.3",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-16","4.2",",,1",,,,,"17.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"28.9",",,1","15.0",",,1",,,"  290",",,1","  300",",,1",,,,,"17.9",",,1","27.7",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-17","2.5",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"29.4",",,1","13.9",",,1",,,"  200",",,1","  200",",,1",,,,,"6.7",",,1","9.4",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-18","3.3",",,1",,,,,"0.3",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"23.3",",,1","8.9",",,1",,,"  360",",,1","  340",",,1",,,,,"11.2",",,1","19.2",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-19","3.0",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"19.4",",,1","7.2",",,1",,,"   20",",,1","   30",",,1",,,,,"8.0",",,1","13.9",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-20","2.8",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"23.3",",,1","6.1",",,1",,,"  340",",,1","   30",",,1",,,,,"7.2",",,1","14.8",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-21","3.0",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"27.8",",,1","8.3",",,1",,,"  210",",,1","  210",",,1",,,,,"7.2",",,1","11.2",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-22","2.7",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"28.3",",,1","10.6",",,1",,,"  190",",,1","  210",",,1",,,,,"7.2",",,1","11.6",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-23","2.7",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"29.4",",,1","11.7",",,1",,,"  190",",,1","  180",",,1",,,,,"8.0",",,1","12.1",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-24","2.9",",,1",,,,,"0.0","T,,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"27.2",",,1","13.9",",,1",,,"  190",",,1","  200",",,1",,,,,"8.0",",,1","11.6",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-25","2.6",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"28.3",",,1","16.7",",,1",,,"   10",",,1","  350",",,1",,,,,"6.7",",,1","13.4",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-26","2.0",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"28.9",",,1","13.9",",,1",,,"   60",",,1","  110",",,1",,,,,"6.3",",,1","8.0",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-27","6.7",",,1",,,,,"0.8",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"28.9",",,1","16.1",",,1",,,"  170",",,1","  190",",,1",,,,,"11.6",",,1","19.2",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-28","5.6",",,1",,,,,"43.4",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"27.8",",,1","17.2",",,1",,,"  280",",,1","  270",",,1",,,,,"13.9",",,1","25.0",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-29","4.9",",,1",,,,,"1.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"23.9",",,1","14.4",",,1",,,"  180",",,1","  190",",,1",,,,,"10.7",",,1","19.7",",,1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2026-04-30","4.1",",,1",,,,,"0.0",",,1,2400","0.0",",,1,0600","0.0",",,1,0600",,,"19.4",",,1","10.0",",,1",,,"   20",",,1","   20",",,1",,,,,"8.9",",,1","15.2",",,1"
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-01",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-02",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-03",,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-04",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-05",,,,,,,"27.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-06",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-07",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-08",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-09",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-10",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-11",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-12",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-13",,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-14",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-15",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-16",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-17",,,,,,,"9.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-18",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-19",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-20",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-21",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-22",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-23",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-24",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-25",,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-26",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-27",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-28",,,,,,,"30.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0089","MILLERSVILLE 1.4 NW, TN US","36.3939498","-86.721666","173.7","2026-04-29",,,,,,,"38.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,
