"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX32","SX32_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-17","2.8",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"35.0",",,W","24.4",",,W",,,"  190",",,W","  170",",,W",,,,,,,"6.3",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-18","2.9",",,W",,,,,,,,,,,,,"16.5",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"35.0",",,W","23.3",",,W",,,"  170",",,W","  170",",,W",,,,,,,"8.1",",,W","10.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-19","2.6",",,W",,,,,,,,,,,,,"9.7",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"32.2",",,W","22.8",",,W",,,"  180",",,W","  270",",,W",,,,,,,"8.9",",,W","11.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-20","2.5",",,W",,,,,,,,,,,,,"0.0","T,,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"35.0",",,W","24.4",",,W",,,"  260",",,W","  260",",,W",,,,,,,"6.7",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-21","2.6",",,W",,,,,,,,,,,,,"3.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"35.6",",,W","23.3",",,W",,,"   10",",,W","   10",",,W",,,,,,,"10.7",",,W","18.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-22","1.0",",,W",,,,,,,,,,,,,"12.2",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"33.9",",,W","23.9",",,W",,,"  260",",,W","  230",",,W",,,,,,,"9.8",",,W","15.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-23","1.9",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"35.6",",,W","24.4",",,W",,,"  170",",,W","  140",",,W",,,,,,,"5.4",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-24","3.0",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"34.4",",,W","25.0",",,W",,,"  150",",,W","  170",",,W",,,,,,,"5.8",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-25","3.0",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"34.4",",,W","24.4",",,W",,,"  150",",,W","  180",",,W",,,,,,,"6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-26","2.6",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"34.4",",,W","25.6",",,W",,,"  190",",,W","  200",",,W",,,,,,,"6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-27","2.2",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"35.6",",,W","24.4",",,W",,,"  240",",,W","  240",",,W",,,,,,,"5.8",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-28","1.9",",,W",,,,,,,,,,,,,"0.0","T,,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"36.7",",,W","25.6",",,W",,,"   10",",,W","   10",",,W",,,,,,,"12.5",",,W","19.2",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-29","2.6",",,W",,,,,,,,,,,,,"0.8",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"35.6",",,W","24.4",",,W",,,"   20",",,W","   10",",,W",,,,,,,"7.2",",,W","9.4",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-30","2.5",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"36.7",",,W","25.6",",,W",,,"   20",",,W","   10",",,W",,,,,,,"7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-07-31","3.0",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"36.1",",,W","25.0",",,W",,,"   50",",,W","   40",",,W",,,,,,,"9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-01","4.2",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"28.3",",,W","23.9",",,W",,,"   10",",,W","   10",",,W",,,,,,,"7.2",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-02","4.4",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"29.4",",,W","20.0",",,W",,,"   20",",,W","   50",",,W",,,,,,,"7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-03","2.3",",,W",,,,,,,,,,,,,"0.3",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"27.2",",,W","21.7",",,W",,,"  160",",,W","  160",",,W",,,,,,,"5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-04","3.0",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"28.3",",,W","20.6",",,W",,,"  170",",,W","  170",",,W",,,,,,,"5.4",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-05","1.3",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"32.2",",,W","19.4",",,W",,,"   80",",,W","  170",",,W",,,,,,,"4.0",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-06","0.9",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"33.9",",,W","21.7",",,W",,,"  300",",,W","  300",",,W",,,,,,,"4.5",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-07","1.6",",,W",,,,,,,,,,,,,"0.0","T,,W,2400",,,"0.0",",,W,0600",,,,,,,"33.3",",,W","22.2",",,W",,,"   50",",,W","   60",",,W",,,,,,,"7.2",",,W","9.4",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-08","2.3",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600",,,,,,,"33.9",",,W","21.1",",,W",,,"  140",",,W","  150",",,W",,,,,,,"6.7",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-09","2.6",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"33.9",",,W","22.8",",,W",,,"  170",",,W","  190",",,W",,,,,,,"6.3",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-10","1.9",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"33.9",",,W","22.2",",,W",,,"  100",",,W","  110",",,W",,,,,,,"5.4",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-11","1.9",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"35.6",",,W","22.2",",,W",,,"   90",",,W","  100",",,W",,,,,,,"5.8",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-12","3.0",",,W",,,,,,,,,,,,,"1.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"32.2",",,W","25.0",",,W",,,"  150",",,W","  140",",,W",,,,,,,"7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-13","2.1",",,W",,,,,,,,,,,,,"57.7",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"32.2",",,W","22.8",",,W",,,"  170",",,W","  160",",,W",,,,,,,"8.1",",,W","10.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-14","1.5",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"34.4",",,W","22.2",",,W",,,"   20",",,W","   30",",,W",,,,,,,"7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-15","1.0",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"36.1",",,W","23.9",",,W",,,"  330",",,W","  330",",,W",,,,,,,"5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-16","1.3",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"36.7",",,W","22.8",",,W",,,"   30",",,W","   20",",,W",,,,,,,"5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-17","1.8",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"36.7",",,W","23.9",",,W",,,"   60",",,W","   60",",,W",,,,,,,"8.9",",,W","10.7",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-18","2.6",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"36.7",",,W","24.4",",,W",,,"   50",",,W","  360",",,W",,,,,,,"6.7",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-19","1.5",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"38.3",",,W","24.4",",,W",,,"  350",",,W","  360",",,W",,,,,,,"4.5",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-20","3.6",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"35.6",",,W","22.8",",,W",,,"   10",",,W","   10",",,W",,,,,,,"9.4",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-21","3.5",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"31.1",",,W","21.1",",,W",,,"   20",",,W","  330",",,W",,,,,,,"6.7",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-22","2.8",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"33.9",",,W","20.6",",,W",,,"   20",",,W","   40",",,W",,,,,,,"7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-23","2.1",",,W",,,,,,,,,,,,,"1.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"33.3",",,W","22.8",",,W",,,"   20",",,W","   10",",,W",,,,,,,"7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-24","3.0",",,W",,,,,,,,,,,,,"0.0",",,W,2400",,,"0.0",",,W,0600","0.0",",,W,0600",,,,,"32.2",",,W","20.0",",,W",,,"  340",",,W","  350",",,W",,,,,,,"7.2",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-25","3.0",",,W",,,,,,,,,,," 1101",",,W","0.0",",,W,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"28.9",",,W","15.0",",,W",,,"  350",",,W","  320",",,W",,,,,,,"6.7",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-26","2.4",",,W",,,,,,,,,,," 1434",",,W","0.0",",,W,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"27.8",",,W","13.9",",,W",,,"  350",",,W","  330",",,W",,,,,,,"7.2",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-27","1.7",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"28.3",",,1","12.8",",,1",,,"   80",",,1","   40",",,1",,,,,,,"6.3",",,1","8.9",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-28","0.5",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"28.9",",,1","15.0",",,1",,,"   30",",,1","   30",",,1",,,,,,,"4.0",",,1","5.8",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-29","1.3",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"32.2",",,1","13.9",",,1",,,"   20",",,1","   20",",,1",,,,,,,"5.4",",,1","6.7",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-30","3.0",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"32.2",",,1","17.8",",,1",,,"   20",",,1","   10",",,1",,,,,,,"7.6",",,1","13.9",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-08-31","3.0",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"31.1",",,1","16.7",",,1",,,"   30",",,1","   20",",,1",,,,,,,"5.8",",,1","8.0",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-01","2.8",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"33.3",",,1","16.1",",,1",,,"  100",",,1","  100",",,1",,,,,,,"8.0",",,1","10.3",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-02","3.0",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"28.9",",,1","18.9",",,1",,,"  220",",,1","  200",",,1",,,,,,,"7.6",",,1","12.5",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-03","2.5",",,1",,,,,,,,,,,,,"23.1",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"32.2",",,1","18.9",",,1",,,"  260",",,1","  270",",,1",,,,,,,"9.8",",,1","16.5",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-04","2.5",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"31.1",",,1","18.3",",,1",,,"  290",",,1","  300",",,1",,,,,,,"7.2",",,1","10.3",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-05","2.8",",,1",,,,,,,,,,,,,"5.1",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"33.9",",,1","20.0",",,1",,,"  330",",,1","  270",",,1",,,,,,,"6.3",",,1","9.8",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-06","2.3",",,1",,,,,,,,,,,,,"17.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"20.6",",,1","13.9",",,1",,,"  330",",,1","  330",",,1",,,,,,,"6.3",",,1","8.5",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-07","2.0",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"27.8",",,1","11.7",",,1",,,"   10",",,1","   20",",,1",,,,,,,"7.6",",,1","9.8",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-08","1.6",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"27.8",",,1","10.6",",,1",,,"   60",",,1","   40",",,1",,,,,,,"6.3",",,1","8.5",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-09","1.5",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"29.4",",,1","12.8",",,1",,,"  170",",,1","  160",",,1",,,,,,,"5.4",",,1","7.2",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-10","1.6",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"31.1",",,1","15.6",",,1",,,"  190",",,1","  220",",,1",,,,,,,"4.0",",,1","5.8",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-11","1.3",",,1",,,,,,,,,,,,,"0.8",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"32.8",",,1","18.9",",,1",,,"  220",",,1","  220",",,1",,,,,,,"5.4",",,1","9.4",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-12","1.3",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"32.2",",,1","17.2",",,1",,,"   90",",,1","   90",",,1",,,,,,,"5.4",",,1","6.7",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-13","1.1",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"33.3",",,1","15.6",",,1",,,"  160",",,1","  190",",,1",,,,,,,"3.6",",,1","4.9",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-14","1.3",",,1",,,,,,,,,,,,,"0.3",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"33.3",",,1","18.9",",,1",,,"   10",",,1","  360",",,1",,,,,,,"4.5",",,1","5.8",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-15","1.6",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"33.9",",,1","20.0",",,1",,,"  160",",,1","  170",",,1",,,,,,,"5.4",",,1","7.6",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-16","1.3",",,1",,,,,,,,,,,,,"2.5",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"33.9",",,1","20.0",",,1",,,"  340",",,1","  350",",,1",,,,,,,"9.8",",,1","16.1",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-17","1.4",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"33.3",",,1","19.4",",,1",,,"   70",",,1","   70",",,1",,,,,,,"4.5",",,1","5.8",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-18","0.6",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"33.3",",,1","17.8",",,1",,,"  100",",,1","  120",",,1",,,,,,,"3.6",",,1","5.8",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-19","1.1",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"33.9",",,1","17.2",",,1",,,"  120",",,1","   30",",,1",,,,,,,"4.5",",,1","6.3",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-20","1.1",",,1",,,,,,,,,,,,,"0.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"34.4",",,1","17.2",",,1",,,"  110",",,1","  190",",,1",,,,,,,"4.0",",,1","6.7",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-21","2.5",",,1",,,,,,,,,,,,,"2.0",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"32.8",",,1","19.4",",,1",,,"  140",",,1","  150",",,1",,,,,,,"9.4",",,1","13.0",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-22","3.1",",,1",,,,,,,,,,,,,"1.8",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"29.4",",,1","20.6",",,1",,,"  190",",,1","  230",",,1",,,,,,,"7.2",",,1","11.2",",,1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815","178.9","2025-09-23","3.1",",,1",,,,,,,,,,,,,"35.1",",,1,2400",,,"0.0",",,1,0600","0.0",",,1,0600",,,,,"28.3",",,1","19.4",",,1",,,"  220",",,1","  220",",,1",,,,,,,"8.0",",,1","20.1",",,1",,,,,,,,,,,,,,,,
